OBJECTID_1,Join_Count,TARGET_FID,MA,IDNum,UTM_E,UTM_N,Stream_Ord,Reach,POINT_X,POINT_Y,Albers_X,Albers_Y,OBJECTID,Status2,PopGrp,sampled_X,sampled_Y,OBJECTID_12,ID,FID,MA_1,IDNum_1,Stream_Ord_1,UTM_E_1,UTM_N_1,Reach_1,Field8,SpawningYear,AUC_mi,Strahler,ChildNode,ParentNode,SegmentID,ChildNodeX,ChildNodeY,Population,Length_m,Length_km,join,NodeID,Node_WGSX,Node_WGSY
5272,1,5272,2-MC,40343.000000000000000,439398.354728000010000,4936434.539429999900000,2.000000000000000, ,-123.764015466999980,44.578885529000047,-2168761.556859999900000,2717911.849340000200000,,,,-123.764015466999980,44.578885529000047,6691,1797,1796,2-MC,40343,2,439398.354700000030000,4936434.538999999900000,,,2009,51.219511400000002,2,755,762,755,-2169328.953799999800000,2717164.452399999800000,Yaquina,1912.203461110000000,1.912203461110000,Yaquina755,755,-123.757725590000010,44.585599303999999
5273,1,5273,2-MC,40383.000000000000000,421460.499209999980000,4949218.577050000400000,1.000000000000000, ,-123.991364671999970,44.692009234000068,-2182348.953799999800000,2735176.892250000000000,,,,-123.991364671999970,44.692009234000068,6696,1802,1801,2-MC,40383,1,421460.499200000020000,4949218.576999999600000,,,2009,85.714288389999993,2,7,9,7,-2182138.953799999800000,2734834.452399999800000,Yaquina,689.116882454000010,0.689116882454000,Yaquina7,7,-123.990527915000000,44.693761991000002
5274,1,5274,2-MC,40407.000000000000000,438946.002472000020000,4938976.262480000000000,1.000000000000000,Deer Cr,-123.769185869999940,44.601711331000047,-2168421.513100000100000,2720464.452399999800000,,,,-123.769185869999940,44.601711331000047,6697,1803,1802,2-MC,40407,1,438946.002500000000000,4938976.262000000100000,Deer Cr,,2009,100.000000000000000,1,616,637,616,-2168638.953799999800000,2720434.452399999800000,Yaquina,1105.477272150000100,1.105477272150000,Yaquina616,616,-123.766725006000000,44.608285172999999
5275,1,5275,2-MC,40443.000000000000000,438526.325374000010000,4936174.832670000400000,2.000000000000000,Deer Cr,-123.775463574999950,44.576606180000056,-2169703.363100000200000,2717930.043099999900000,,,,-123.775463574999950,44.576606180000056,6698,1804,1803,2-MC,40443,2,438526.325399999970000,4936174.832999999600000,Deer Cr,,2009,76.000000000000000,3,741,751,741,-2169778.953799999800000,2717854.452399999800000,Yaquina,2607.350647360000000,2.607350647360000,Yaquina741,741,-123.781958872999990,44.590539591999999
5276,1,5276,2-MC,40478.000000000000000,435940.076723999980000,4938849.625339999800000,1.000000000000000,Beaver Cr,-123.807552669999950,44.600119632000030,-2171382.677010000200000,2721170.729189999900000,,,,-123.807552669999950,44.600119632000030,6701,1807,1806,2-MC,40478,1,435940.076699999980000,4938849.625000000000000,Beaver Cr,,2010,56.060603829999998,2,573,577,573,-2171518.953799999800000,2721034.452399999800000,Yaquina,254.558441227000000,0.254558441227000,Yaquina573,573,-123.807183369000000,44.600608743000002
5277,1,5277,2-MC,40593.000000000000000,448700.137502999980000,4929519.447780000000000,1.000000000000000, ,-123.645094955999980,44.517137173000037,-2161709.066999999800000,2708614.339199999800000,,,,-123.645094955999980,44.517137173000037,6717,1823,1822,2-MC,40593,1,448700.137500000010000,4929519.447999999900000,,,2010,106.521737200000000,2,978,959,978,-2161408.953799999800000,2708974.452399999800000,Yaquina,1183.675323680000000,1.183675323680000,Yaquina978,978,-123.646293920999990,44.511541534000003
5278,1,5278,2-MC,40704.000000000000000,447256.956653999980000,4935013.280960000100000,3.000000000000000, ,-123.664293025999940,44.566516210000032,-2161588.953799999800000,2714320.245660000000000,,,,-123.664293025999940,44.566516210000032,6718,1824,1823,2-MC,40704,3,447256.956699999980000,4935013.281000000400000,,,2010,66.197185099999999,3,843,867,843,-2161678.953799999800000,2714014.452399999800000,Yaquina,1199.116882450000000,1.199116882450000,Yaquina843,843,-123.666625775000000,44.572993713999999
5279,1,5279,2-MC,40716.000000000000000,450176.853034000030000,4945174.941990000200000,1.000000000000000, ,-123.628909088999990,44.657638820000045,-2155993.389150000200000,2723238.887750000200000,,,,-123.628909088999990,44.657638820000045,6719,1825,1824,2-MC,40716,1,450176.853000000000000,4945174.941999999800000,,,2010,40.449438850000000,2,433,488,433,-2155708.953799999800000,2722924.452399999800000,Yaquina,2008.233764910000000,2.008233764910000,Yaquina433,433,-123.634152993000000,44.669604397999997
5280,1,5280,2-MC,40734.000000000000000,443923.893470000010000,4936843.288150000400000,1.000000000000000,"Wolf Cr, Trib B",-123.706333228999990,44.582800358000043,-2164258.953799999800000,2717014.452399999800000,,,,-123.706333228999990,44.582800358000043,6721,1827,1826,2-MC,40734,1,443923.893500000010000,4936843.287999999700000,""Wolf Cr,Trib B"",2011,91.379312970000001,2,764,769,764,-2164198.953799999800000,2716624.452399999800000,Yaquina,637.279220614000000,0.637279220614000,Yaquina764,764,-123.707457735999990,44.584528763999998
5281,1,5281,2-MC,40794.000000000000000,449207.682589999980000,4929917.154749999800000,3.000000000000000, ,-123.639330415999950,44.520334556000080,-2161168.953799999800000,2708824.452399999800000,,,,-123.639330415999950,44.520334556000080,6736,1842,1841,2-MC,40794,3,449207.682600000000000,4929917.155000000300000,,,2011,13.636363709999999,3,963,959,963,-2161408.953799999800000,2708974.452399999800000,Yaquina,434.558441227000000,0.434558441227000,Yaquina963,963,-123.637772342999990,44.520385451000003
5282,1,5282,2-MC,40965.000000000000000,447502.080389000010000,4933152.842779999600000,2.000000000000000, ,-123.661525548999980,44.549620367000045,-2161918.953799999800000,2712454.452399999800000,,,,-123.661525548999980,44.549620367000045,6741,1847,1846,2-MC,40965,2,447502.080399999980000,4933152.843000000300000,,,2011,58.730159170000000,2,881,868,881,-2162308.953799999800000,2712994.452399999800000,Yaquina,1378.233764910000000,1.378233764910000,Yaquina881,881,-123.653805482000000,44.548173439999999
5283,1,5283,2-MC,40968.000000000000000,439492.568895999980000,4941288.557690000200000,1.000000000000000,"Little Elk Cr, Trib A",-123.762653366000000,44.622514489000025,-2167258.718719999800000,2722534.217319999800000,,,,-123.762653366000000,44.622514489000025,6742,1848,1847,2-MC,40968,1,439492.568900000010000,4941288.558000000200000,""Little Elk Cr,Trib A"",2011,94.999998579999996,1,519,456,519,-2167438.953799999800000,2722624.452399999800000,Yaquina,1082.756492759999900,1.082756492760000,Yaquina519,519,-123.756174921000000,44.617010524000001
5284,1,5284,2-MC,40988.000000000000000,446100.064941000020000,4941096.191420000000000,2.000000000000000,Little Elk Cr,-123.679411954999980,44.621162956000035,-2160988.886990000000000,2720494.452399999800000,,,,-123.679411954999980,44.621162956000035,6748,1854,1853,2-MC,40988,2,446100.064900000000000,4941096.190999999600000,Little Elk Cr,,2012,24.999999010000000,2,619,630,619,-2161228.953799999800000,2720344.452399999800000,Yaquina,1301.543289330000100,1.301543289330000,Yaquina619,619,-123.668997239000010,44.623663563000001
5285,1,5285,2-MC,41045.000000000000000,428654.457273999990000,4945556.722550000100000,1.000000000000000, ,-123.899828331999970,44.659926259000031,-2176452.777530000100000,2729658.276130000100000,,,,-123.899828331999970,44.659926259000031,6756,1862,1861,2-MC,41045,1,428654.457300000010000,4945556.723000000200000,,,2012,144.736843900000000,1,113,95,113,-2176528.953799999800000,2729884.452399999800000,Yaquina,1743.822509939999900,1.743822509940000,Yaquina113,113,-123.887328073000010,44.662622190999997
5286,1,5286,2-MC,41061.000000000000000,437771.654144999980000,4946269.830930000200000,1.000000000000000, ,-123.784973183999970,44.666971945000057,-2167524.143960000000000,2727784.452399999800000,,,,-123.784973183999970,44.666971945000057,6757,1863,1862,2-MC,41061,1,437771.654099999990000,4946269.831000000200000,,,2012,45.161289979999999,2,183,174,183,-2168158.953799999800000,2727964.452399999800000,Yaquina,734.558441227000000,0.734558441227000,Yaquina183,183,-123.784668366999990,44.667037141000002
5287,1,5287,2-MC,41088.000000000000000,428564.286607999990000,4937047.971359999900000,3.000000000000000, ,-123.900227065999960,44.582937873000049,-2178964.307089999800000,2721459.805689999800000,,,,-123.900227065999960,44.582937873000049,6758,1864,1863,2-MC,41088,3,428564.286599999990000,4937047.970999999900000,,,2012,27.777777990000001,3,592,568,592,-2179018.953799999800000,2721154.452399999800000,Yaquina,2317.645019879999800,2.317645019880000,Yaquina592,592,-123.910087445000000,44.573732081999999
5288,1,5288,2-MC,41115.000000000000000,441336.802195000000000,4931010.292519999700000,3.000000000000000, ,-123.738328446999960,44.530043517000081,-2168377.897990000000000,2712115.508210000100000,,,,-123.738328446999960,44.530043517000081,6762,1868,1867,2-MC,41115,3,441336.802199999980000,4931010.292999999600000,,,2012,41.379311540000003,3,883,877,883,-2168008.953799999800000,2712274.452399999800000,Yaquina,554.558441227000000,0.554558441227000,Yaquina883,883,-123.739593352000000,44.529575612999999
5289,1,5289,2-MC,41159.000000000000000,452036.973072000020000,4946238.673910000400000,3.000000000000000, ,-123.605226863999970,44.667984775000036,-2153867.673059999900000,2723805.733140000100000,,,,-123.605226863999970,44.667984775000036,6764,1870,1869,2-MC,41159,3,452036.973100000000000,4946238.673999999600000,,,2012,34.545453799999997,3,400,407,400,-2153818.953799999800000,2723524.452399999800000,Yaquina,1054.264068709999900,1.054264068710000,Yaquina400,400,-123.609891167000000,44.673074032000002
5290,1,5290,2-MC,41223.000000000000000,451760.740508000020000,4946607.185549999600000,3.000000000000000, ,-123.608749928999940,44.671302273000038,-2154028.953799999800000,2724239.547820000000000,,,,-123.608749928999940,44.671302273000038,6767,1873,1872,2-MC,41223,3,451760.740500000010000,4946607.185999999800000,,,2012,34.545453799999997,3,400,407,400,-2153818.953799999800000,2723524.452399999800000,Yaquina,1054.264068709999900,1.054264068710000,Yaquina400,400,-123.609891167000000,44.673074032000002
5291,1,5291,2-MC,41265.000000000000000,447680.118556000000000,4936484.687079999600000,2.000000000000000, ,-123.658798183999980,44.579713268000035,-2160749.991549999900000,2715603.414650000200000,,,,-123.658798183999980,44.579713268000035,6778,1884,1883,2-MC,41265,2,447680.118599999990000,4936484.686999999900000,,,2013,0.000000000000000,2,804,810,804,-2161198.953799999800000,2715394.452399999800000,Yaquina,669.411254969999960,0.669411254970000,Yaquina804,804,-123.657447249000000,44.580292020999998
5292,1,5292,2-MC,41372.000000000000000,438464.510980000020000,4935113.366089999700000,2.000000000000000, ,-123.775397610999960,44.566616672000066,-2170018.953799999800000,2716863.034610000000000,,,,-123.775397610999960,44.566616672000066,6792,1898,1897,2-MC,41372,2,438464.511000000000000,4935113.366000000400000,,,2013,25.581394920000001,3,761,771,761,-2169958.953799999800000,2716684.452399999800000,Yaquina,831.837661841000000,0.831837661841000,Yaquina761,761,-123.779178703000000,44.570883190000004
5293,1,5293,2-MC,41384.000000000000000,422905.250845999980000,4934112.599510000100000,1.000000000000000, ,-123.971009513999950,44.556106689000046,-2185198.953799999800000,2720224.631080000200000,,,,-123.971009513999950,44.556106689000046,6794,1900,1899,2-MC,41384,1,422905.250799999980000,4934112.599999999600000,,,2013,0.000000000000000,2,657,623,657,-2185198.953799999800000,2720284.452399999800000,Yaquina,697.279220614000000,0.697279220614000,Yaquina657,657,-123.969899621000000,44.550715922000002
5294,1,5294,2-MC,41404.000000000000000,433390.503887999980000,4936441.132509999900000,2.000000000000000, ,-123.839326134999960,44.578079253000055,-2174501.306729999800000,2719546.805329999900000,,,,-123.839326134999960,44.578079253000055,6797,1903,1902,2-MC,41404,2,433390.503900000010000,4936441.133000000400000,,,2013,0.000000000000000,3,677,608,677,-2174488.953799999800000,2720554.452399999800000,Yaquina,1983.380951169999900,1.983380951170000,Yaquina677,677,-123.834419561000000,44.579016113000002
5295,1,5295,2-MC,41424.000000000000000,448758.925028000030000,4944969.103439999700000,1.000000000000000, ,-123.646034304999940,44.655978381000068,-2157344.876220000000000,2723450.374820000000000,,,,-123.646034304999940,44.655978381000068,6798,1904,1903,2-MC,41424,1,448758.924999999990000,4944969.103000000100000,,,2013,6.756756670000000,2,472,471,472,-2157598.953799999800000,2722414.452399999800000,Yaquina,1688.528137419999900,1.688528137420000,Yaquina472,472,-123.648649818000000,44.658928193000001
5296,1,5296,2-MC,41460.000000000000000,426388.384754000000000,4938008.164549999900000,1.000000000000000, ,-123.926974979999950,44.592046762000052,-2180698.953799999800000,2723044.452399999800000,,,,-123.926974979999950,44.592046762000052,6799,1905,1904,2-MC,41460,1,426388.384800000000000,4938008.165000000000000,,,2013,10.991024250000001,2,477,418,477,-2181538.953799999800000,2723494.452399999800000,Yaquina,1853.086578650000100,1.853086578650000,Yaquina477,477,-123.922640238000000,44.586507419000000
5297,1,5297,2-MC,41483.000000000000000,431630.385583000020000,4947712.469739999600000,2.000000000000000, ,-123.863251292999960,44.679586219000043,-2173048.953799999800000,2730917.059750000000000,,,,-123.863251292999960,44.679586219000043,6800,1906,1905,2-MC,41483,2,431630.385599999980000,4947712.469999999700000,,,2013,13.846154350000001,2,63,82,63,-2173048.953799999800000,2730844.452399999800000,Yaquina,300.000000000000000,0.300000000000000,Yaquina63,63,-123.864081959999990,44.681541051000004
5298,1,5298,2-MC,41498.000000000000000,437451.517590000000000,4937764.227269999700000,1.000000000000000,"Deer Cr, Trib A",-123.787943729999990,44.590664694000054,-2170198.953799999800000,2719714.452399999800000,,,,-123.787943729999990,44.590664694000054,6803,1909,1908,2-MC,41498,1,437451.517600000020000,4937764.227000000000000,""Deer Cr,Trib A"",2014,200.000001099999990,2,661,672,661,-2170048.953799999800000,2719624.452399999800000,Yaquina,247.279220614000000,0.247279220614000,Yaquina661,661,-123.788668939999990,44.590509412000003
5299,1,5299,2-MC,41506.000000000000000,427700.356267000020000,4934434.936150000400000,2.000000000000000,Mill Cr,-123.910787279999970,44.559562125000070,-2180518.953799999800000,2719209.741409999800000,,,,-123.910787279999970,44.559562125000070,6805,1911,1910,2-MC,41506,2,427700.356299999980000,4934434.935999999800000,Mill Cr,,2014,491.666647099999980,2,712,664,712,-2180368.953799999800000,2719594.452399999800000,Yaquina,1121.543289330000100,1.121543289330000,Yaquina712,712,-123.909410758000010,44.554462659999999
5300,1,5300,2-MC,41759.000000000000000,420675.405271000000000,4943958.188380000200000,1.000000000000000,"Beaver Cr, Trib A",-124.000213034999940,44.644739378000054,-2184547.384999999800000,2730342.883599999800000,,,,-124.000213034999940,44.644739378000054,6812,1918,1917,2-MC,41759,1,420675.405299999980000,4943958.188000000100000,""Beaver Cr,Trib A"",2015,5.357142834000000,2,86,92,86,-2184088.953799999800000,2729974.452399999800000,Yaquina,641.543289326000040,0.641543289326000,Yaquina86,86,-124.000552891000000,44.644868463000002
5301,1,5301,2-MC,41762.000000000000000,447053.785827999990000,4946111.399260000300000,1.000000000000000,Buckhorn Cr,-123.667889632999960,44.666081259000066,-2158678.953799999800000,2725024.452399999800000,,,,-123.667889632999960,44.666081259000066,6814,1920,1919,2-MC,41762,1,447053.785800000010000,4946111.399000000200000,Buckhorn Cr,,2015,17.777778250000001,2,349,369,349,-2159428.953799999800000,2724844.452399999800000,Yaquina,909.411254969999960,0.909411254970000,Yaquina349,349,-123.667380968000000,44.666752019000000
5302,1,5302,2-MC,41773.000000000000000,450143.035311000010000,4931116.414219999700000,2.000000000000000, ,-123.627416466999990,44.531771082000034,-2159898.607640000100000,2709774.106240000100000,,,,-123.627416466999990,44.531771082000034,6816,1922,1921,2-MC,41773,2,450143.035299999990000,4931116.413999999900000,,,2015,0.000000000000000,3,937,950,937,-2159908.953799999800000,2709784.452399999800000,Yaquina,307.279220614000000,0.307279220614000,Yaquina937,937,-123.623991265000000,44.531754112999998
5303,1,5303,2-MC,41778.000000000000000,430047.439113000000000,4937177.110299999800000,2.000000000000000, ,-123.881013449999950,44.584905354000057,-2177443.695570000000000,2721229.194170000000000,,,,-123.881013449999950,44.584905354000057,6817,1923,1922,2-MC,41778,2,430047.439100000020000,4937177.110000000300000,,,2015,11.363636430000000,2,584,554,584,-2177578.953799999800000,2721304.452399999800000,Yaquina,724.264068712000040,0.724264068712000,Yaquina584,584,-123.876095996999990,44.582166037000000
