OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,IDNum,SiteStatus,UTMe,UTMn,POINT_X,POINT_Y,Albers_X,Albers_Y,sampled_X,sampled_Y,Strahler,ChildNode,ParentNode,SegmentID,ChildNodeX,ChildNodeY,Population,Length_m,Length_km,join,NodeID,Node_WGSX,Node_WGSY,OBJECTID_12,FID,IDNum_1,OBJECTID_12_13,SiteStatus_1,UTMe_1,ID,UTMn_1,Year_,CohoPerKilometer
2156,1,1152,391,2696.000000000000000,Snorkeled,483186.402314000010000,4855336.307780000400000,-123.209263660999970,43.850559047000047,-2149558.953799999800000,2627494.452399999800000,-123.209263660999970,43.850559047000047,3,3181,3180,3181,-2149918.953799999800000,2627434.452399999800000,Siuslaw,1616.101730550000000,1.616101730550000,Siuslaw3181,3181,-123.198632350000000,43.857010993999999,3237,390,2696,391,Snorkeled,483186.402300000020000,391,4855336.308000000200000,1999,12
2157,1,1152,391,2696.000000000000000,Snorkeled,483186.402314000010000,4855336.307780000400000,-123.209263660999970,43.850559047000047,-2149558.953799999800000,2627494.452399999800000,-123.209263660999970,43.850559047000047,3,3181,3180,3181,-2149918.953799999800000,2627434.452399999800000,Siuslaw,1616.101730550000000,1.616101730550000,Siuslaw3181,3181,-123.198632350000000,43.857010993999999,3372,390,2696,391,Snorkeled,483186.402300000020000,391,4855336.308000000200000,2002,18
2158,1,1152,391,2696.000000000000000,Snorkeled,483186.402314000010000,4855336.307780000400000,-123.209263660999970,43.850559047000047,-2149558.953799999800000,2627494.452399999800000,-123.209263660999970,43.850559047000047,3,3181,3180,3181,-2149918.953799999800000,2627434.452399999800000,Siuslaw,1616.101730550000000,1.616101730550000,Siuslaw3181,3181,-123.198632350000000,43.857010993999999,3529,390,2696,391,Snorkeled,483186.402300000020000,391,4855336.308000000200000,2011,27
2159,1,1153,392,2698.000000000000000,Snorkeled,486905.920441000020000,4856403.108420000400000,-123.162755705000000,43.860940967000033,-2145658.953799999800000,2627554.452399999800000,-123.162755705000000,43.860940967000033,2,3188,3173,3188,-2145838.953799999800000,2627674.452399999800000,Siuslaw,719.116882454000010,0.719116882454000,Siuslaw3188,3188,-123.157238150000000,43.859862345000003,182,391,2698,392,Snorkeled,486905.920400000000000,392,4856403.108000000000000,1998,0
2160,1,1153,392,2698.000000000000000,Snorkeled,486905.920441000020000,4856403.108420000400000,-123.162755705000000,43.860940967000033,-2145658.953799999800000,2627554.452399999800000,-123.162755705000000,43.860940967000033,2,3188,3173,3188,-2145838.953799999800000,2627674.452399999800000,Siuslaw,719.116882454000010,0.719116882454000,Siuslaw3188,3188,-123.157238150000000,43.859862345000003,3718,391,2698,392,Snorkeled,486905.920400000000000,392,4856403.108000000000000,2007,40
2161,1,1154,1385,11427.000000000000000,Snorkeled,443395.000000000000000,4874210.000000000000000,-123.707487857999980,44.019907093000029,-2182378.953799999800000,2656954.452399999800000,-123.707487857999980,44.019907093000029,6,1856,1837,1856,-2182198.953799999800000,2657044.452399999800000,Siuslaw,429.411254970000020,0.429411254970000,Siuslaw1856,1856,-123.708746441000000,44.018232062000003,798,1384,11427,1385,Snorkeled,443395.000000000000000,1385,4874210.000000000000000,2002,0
2162,1,1155,1387,11429.000000000000000,Snorkeled,437243.000000000000000,4881220.000000000000000,-123.785136737999950,44.082979131000059,-2186292.899430000200000,2665474.452399999800000,-123.785136737999950,44.082979131000059,5,1128,1127,1128,-2186698.953799999800000,2665354.452399999800000,Siuslaw,1271.543289330000100,1.271543289330000,Siuslaw1128,1128,-123.776149905000000,44.083510318999998,799,1386,11429,1387,Snorkeled,437243.000000000000000,1387,4881220.000000000000000,2002,0
2163,1,1156,1389,11431.000000000000000,Snorkeled,454024.000000000000000,4866460.000000000000000,-123.571492872999950,43.947995703000061,-2174264.497690000100000,2646154.452399999800000,-123.571492872999950,43.947995703000061,4,2454,2398,2454,-2174488.953799999800000,2647144.452399999800000,Siuslaw,3115.218613009999900,3.115218613010000,Siuslaw2454,2454,-123.572282812000000,43.944738628000003,3151,1388,11431,1389,Snorkeled,454024.000000000000000,1389,4866460.000000000000000,2002,9
2164,1,1157,1393,11435.000000000000000,Snorkeled,459675.000000000000000,4865370.000000000000000,-123.502831525999970,43.940081697000039,-2169254.018650000000000,2643739.517250000000000,-123.502831525999970,43.940081697000039,2,2554,2548,2554,-2169328.953799999800000,2643754.452399999800000,Siuslaw,501.837661841000000,0.501837661841000,Siuslaw2554,2554,-123.498146373000000,43.938695928999998,5979,1392,11435,1393,Snorkeled,459675.000000000000000,1393,4865370.000000000000000,2002,561
2165,1,1158,1394,11436.000000000000000,Snorkeled,437811.000000000000000,4877300.000000000000000,-123.776938738999950,44.047938249000026,-2186792.125219999800000,2661544.452399999800000,-123.776938738999950,44.047938249000026,6,1442,1433,1442,-2187118.953799999800000,2661574.452399999800000,Siuslaw,1004.558441230000000,1.004558441230000,Siuslaw1442,1442,-123.770247078000000,44.050784905000000,800,1393,11436,1394,Snorkeled,437811.000000000000000,1394,4877300.000000000000000,2002,0
2166,1,1159,1600,14841.000000000000000,Snorkeled,450821.000000000000000,4867510.000000000000000,-123.611586142999950,43.959196469000062,-2176978.953799999800000,2648269.220410000100000,-123.611586142999950,43.959196469000062,1,2361,2342,2361,-2177038.953799999800000,2648494.452399999800000,Siuslaw,664.705627485000040,0.664705627485000,Siuslaw2361,2361,-123.609937865000010,43.956182847000001,1322,1599,14841,1600,Snorkeled,450821.000000000000000,1600,4867510.000000000000000,2003,0
2167,1,1160,1603,14844.000000000000000,Snorkeled,446938.000000000000000,4872890.000000000000000,-123.660291878999940,44.008290923000061,-2179138.953799999800000,2654630.644979999900000,-123.660291878999940,44.008290923000061,6,2061,2057,2061,-2180698.953799999800000,2653924.452399999800000,Siuslaw,2515.218613009999900,2.515218613010000,Siuslaw2061,2061,-123.659658600000000,44.007713609000000,1324,1602,14844,1603,Snorkeled,446938.000000000000000,1603,4872890.000000000000000,2003,0
2168,1,1161,1609,14853.000000000000000,Snorkeled,461551.000000000000000,4864800.000000000000000,-123.477236853999950,43.936417771000038,-2167408.376680000200000,2642763.875279999800000,-123.477236853999950,43.936417771000038,4,2605,2574,2605,-2167558.953799999800000,2643064.452399999800000,Siuslaw,971.543289326000040,0.971543289326000,Siuslaw2605,2605,-123.472552377000000,43.932651788999998,3295,1608,14853,1609,Snorkeled,461551.000000000000000,1609,4864800.000000000000000,2003,14
2169,1,1162,1610,14856.000000000000000,Snorkeled,448337.000000000000000,4869780.000000000000000,-123.645511196999960,43.980421504000049,-2178898.953799999800000,2651314.452399999800000,-123.645511196999960,43.980421504000049,5,2263,2194,2263,-2178538.953799999800000,2651524.452399999800000,Siuslaw,3339.777054230000000,3.339777054230000,Siuslaw2263,2263,-123.640487316000010,43.970267585999999,1325,1609,14856,1610,Snorkeled,448337.000000000000000,1610,4869780.000000000000000,2003,0
2170,1,1163,1785,15026.000000000000000,Snorkeled,448094.000000000000000,4866840.000000000000000,-123.645207897999970,43.954372288000059,-2179708.953799999800000,2648524.452399999800000,-123.645207897999970,43.954372288000059,5,2354,2330,2354,-2179948.953799999800000,2648734.452399999800000,Siuslaw,2350.660171779999900,2.350660171780000,Siuslaw2354,2354,-123.621923114000000,43.954876255000002,1582,1784,15026,1785,Snorkeled,448094.000000000000000,1785,4866840.000000000000000,2005,0
2171,1,1164,1786,15027.000000000000000,Snorkeled,438955.000000000000000,4877200.000000000000000,-123.760586857999950,44.046849926000050,-2185576.577250000100000,2661052.075850000100000,-123.760586857999950,44.046849926000050,6,1511,1454,1511,-2185828.953799999800000,2661424.452399999800000,Siuslaw,841.248916809999970,0.841248916810000,Siuslaw1511,1511,-123.756568695000000,44.045302692000000,1583,1785,15027,1786,Snorkeled,438955.000000000000000,1786,4877200.000000000000000,2005,0
2172,1,1165,1787,15028.000000000000000,Snorkeled,445859.000000000000000,4875840.000000000000000,-123.676905098999950,44.034109063000074,-2179583.908290000200000,2657769.497909999900000,-123.676905098999950,44.034109063000074,6,1806,1779,1806,-2179498.953799999800000,2657854.452399999800000,Siuslaw,459.411254970000020,0.459411254970000,Siuslaw1806,1806,-123.677775689000000,44.031347121000003,1584,1786,15028,1787,Snorkeled,445859.000000000000000,1787,4875840.000000000000000,2005,0
2173,1,1166,1788,15029.000000000000000,Snorkeled,466916.000000000000000,4864040.000000000000000,-123.413155287999980,43.929430707000051,-2162716.450460000000000,2640556.955740000100000,-123.413155287999980,43.929430707000051,4,2695,2702,2695,-2162788.953799999800000,2640514.452399999800000,Siuslaw,506.984848097999990,0.506984848098000,Siuslaw2695,2695,-123.409373113000000,43.931240989000003,4351,1787,15029,1788,Snorkeled,466916.000000000000000,1788,4864040.000000000000000,2004,112
2174,1,1167,1789,15031.000000000000000,Snorkeled,455585.000000000000000,4867950.000000000000000,-123.554136376999960,43.963219455000058,-2172448.953799999800000,2647384.452399999800000,-123.554136376999960,43.963219455000058,4,2402,2438,2402,-2172598.953799999800000,2647144.452399999800000,Siuslaw,506.984848097999990,0.506984848098000,Siuslaw2402,2402,-123.554060908000000,43.964919897999998,3094,1788,15031,1789,Snorkeled,455585.000000000000000,1789,4867950.000000000000000,2004,7
2175,1,1168,2090,15384.000000000000000,Snorkeled,441978.000000000000000,4877840.000000000000000,-123.723721471999970,44.051874649000069,-2182595.905520000000000,2660741.404120000100000,-123.723721471999970,44.051874649000069,3,1575,1504,1575,-2182708.953799999800000,2660884.452399999800000,Siuslaw,796.690475582999970,0.796690475583000,Siuslaw1575,1575,-123.719006042999990,44.048328982999998,1773,2089,15384,2090,Snorkeled,441978.000000000000000,2090,4877840.000000000000000,2005,0
2176,1,1169,2096,15394.000000000000000,Snorkeled,433692.000000000000000,4878800.000000000000000,-123.827046073999950,44.059890238000037,-2190238.953799999800000,2663974.452399999800000,-123.827046073999950,44.059890238000037,6,1265,1217,1265,-2190328.953799999800000,2664364.452399999800000,Siuslaw,626.984848098000040,0.626984848098000,Siuslaw1265,1265,-123.825064899000000,44.058912878000001,4343,2095,15394,2096,Snorkeled,433692.000000000000000,2096,4878800.000000000000000,2006,111
2177,1,1170,2160,15478.000000000000000,Snorkeled,449072.000000000000000,4867420.000000000000000,-123.635357362999970,43.959855973000060,-2178778.953799999800000,2648884.452399999800000,-123.635357362999970,43.959855973000060,5,2330,2293,2330,-2178358.953799999800000,2649574.452399999800000,Siuslaw,2562.792206140000000,2.562792206140000,Siuslaw2330,2330,-123.648836217000000,43.955558877999998,1843,2159,15478,2160,Snorkeled,449072.000000000000000,2160,4867420.000000000000000,2006,0
2178,1,1171,2162,15491.000000000000000,Snorkeled,445589.000000000000000,4874730.000000000000000,-123.679827852999950,44.025008318000062,-2180098.953799999800000,2656864.452399999800000,-123.679827852999950,44.025008318000062,6,1849,1844,1849,-2179978.953799999800000,2656924.452399999800000,Siuslaw,1239.411254970000100,1.239411254970000,Siuslaw1849,1849,-123.692705096000000,44.023927186999998,1845,2161,15491,2162,Snorkeled,445589.000000000000000,2162,4874730.000000000000000,2006,0
2179,1,1172,2165,15495.000000000000000,Snorkeled,455162.000000000000000,4866140.000000000000000,-123.559810022999950,43.947689136000065,-2173378.953799999800000,2645854.452399999800000,-123.559810022999950,43.947689136000065,4,2472,2471,2472,-2174008.953799999800000,2645434.452399999800000,Siuslaw,1365.807358040000100,1.365807358040000,Siuslaw2472,2472,-123.556783665000000,43.951705255999997,2756,2164,15495,2165,Snorkeled,455162.000000000000000,2165,4866140.000000000000000,2006,1
2180,1,1173,2168,15499.000000000000000,Snorkeled,468714.000000000000000,4863790.000000000000000,-123.389453711999980,43.926581781000039,-2160988.953799999800000,2639713.153320000000000,-123.389453711999980,43.926581781000039,1,2771,2721,2771,-2160958.953799999800000,2639914.452399999800000,Siuslaw,1657.020561470000100,1.657020561470000,Siuslaw2771,2771,-123.395019195000000,43.915918216000001,3857,2167,15499,2168,Snorkeled,468714.000000000000000,2168,4863790.000000000000000,2006,51
2181,1,1174,2419,35002.000000000000000,Snorkeled,446879.221717000010000,4874847.691580000300000,-123.662801998999950,44.024731809000059,-2178804.926200000100000,2656444.452399999800000,-123.662801998999950,44.024731809000059,2,1884,1844,1884,-2179978.953799999800000,2656924.452399999800000,Siuslaw,2682.792206140000000,2.682792206140000,Siuslaw1884,1884,-123.651696186000000,44.029923281999999,1942,2418,35002,2419,Snorkeled,446879.221699999990000,2419,4874847.691999999800000,2008,0
2182,1,1174,2419,35002.000000000000000,Snorkeled,446879.221717000010000,4874847.691580000300000,-123.662801998999950,44.024731809000059,-2178804.926200000100000,2656444.452399999800000,-123.662801998999950,44.024731809000059,2,1884,1844,1884,-2179978.953799999800000,2656924.452399999800000,Siuslaw,2682.792206140000000,2.682792206140000,Siuslaw1884,1884,-123.651696186000000,44.029923281999999,1943,2418,35002,2419,Snorkeled,446879.221699999990000,2419,4874847.691999999800000,2009,0
2183,1,1174,2419,35002.000000000000000,Snorkeled,446879.221717000010000,4874847.691580000300000,-123.662801998999950,44.024731809000059,-2178804.926200000100000,2656444.452399999800000,-123.662801998999950,44.024731809000059,2,1884,1844,1884,-2179978.953799999800000,2656924.452399999800000,Siuslaw,2682.792206140000000,2.682792206140000,Siuslaw1884,1884,-123.651696186000000,44.029923281999999,1944,2418,35002,2419,Snorkeled,446879.221699999990000,2419,4874847.691999999800000,2010,0
2184,1,1174,2419,35002.000000000000000,Snorkeled,446879.221717000010000,4874847.691580000300000,-123.662801998999950,44.024731809000059,-2178804.926200000100000,2656444.452399999800000,-123.662801998999950,44.024731809000059,2,1884,1844,1884,-2179978.953799999800000,2656924.452399999800000,Siuslaw,2682.792206140000000,2.682792206140000,Siuslaw1884,1884,-123.651696186000000,44.029923281999999,1945,2418,35002,2419,Snorkeled,446879.221699999990000,2419,4874847.691999999800000,2011,0
2185,1,1174,2419,35002.000000000000000,Snorkeled,446879.221717000010000,4874847.691580000300000,-123.662801998999950,44.024731809000059,-2178804.926200000100000,2656444.452399999800000,-123.662801998999950,44.024731809000059,2,1884,1844,1884,-2179978.953799999800000,2656924.452399999800000,Siuslaw,2682.792206140000000,2.682792206140000,Siuslaw1884,1884,-123.651696186000000,44.029923281999999,1946,2418,35002,2419,Snorkeled,446879.221699999990000,2419,4874847.691999999800000,2012,0
2186,1,1174,2419,35002.000000000000000,Snorkeled,446879.221717000010000,4874847.691580000300000,-123.662801998999950,44.024731809000059,-2178804.926200000100000,2656444.452399999800000,-123.662801998999950,44.024731809000059,2,1884,1844,1884,-2179978.953799999800000,2656924.452399999800000,Siuslaw,2682.792206140000000,2.682792206140000,Siuslaw1884,1884,-123.651696186000000,44.029923281999999,1947,2418,35002,2419,Snorkeled,446879.221699999990000,2419,4874847.691999999800000,2013,0
2187,1,1174,2419,35002.000000000000000,Snorkeled,446879.221717000010000,4874847.691580000300000,-123.662801998999950,44.024731809000059,-2178804.926200000100000,2656444.452399999800000,-123.662801998999950,44.024731809000059,2,1884,1844,1884,-2179978.953799999800000,2656924.452399999800000,Siuslaw,2682.792206140000000,2.682792206140000,Siuslaw1884,1884,-123.651696186000000,44.029923281999999,1948,2418,35002,2419,Snorkeled,446879.221699999990000,2419,4874847.691999999800000,2014,0
2188,1,1174,2419,35002.000000000000000,Snorkeled,446879.221717000010000,4874847.691580000300000,-123.662801998999950,44.024731809000059,-2178804.926200000100000,2656444.452399999800000,-123.662801998999950,44.024731809000059,2,1884,1844,1884,-2179978.953799999800000,2656924.452399999800000,Siuslaw,2682.792206140000000,2.682792206140000,Siuslaw1884,1884,-123.651696186000000,44.029923281999999,1949,2418,35002,2419,Snorkeled,446879.221699999990000,2419,4874847.691999999800000,2015,0
2189,1,1174,2419,35002.000000000000000,Snorkeled,446879.221717000010000,4874847.691580000300000,-123.662801998999950,44.024731809000059,-2178804.926200000100000,2656444.452399999800000,-123.662801998999950,44.024731809000059,2,1884,1844,1884,-2179978.953799999800000,2656924.452399999800000,Siuslaw,2682.792206140000000,2.682792206140000,Siuslaw1884,1884,-123.651696186000000,44.029923281999999,1950,2418,35002,2419,Snorkeled,446879.221699999990000,2419,4874847.691999999800000,2016,0
